csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	aroma_motion_01	aroma_motion_02	aroma_motion_10	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_18	aroma_motion_19	aroma_motion_28	aroma_motion_32	aroma_motion_34	aroma_motion_35	aroma_motion_38	aroma_motion_41	aroma_motion_44	aroma_motion_45	aroma_motion_46
4658.768990939439	n/a	n/a	21704128.510938887	4396.842271130788	n/a	19332221.957202546	n/a	4324.310331147217	n/a	n/a	18699659.840066552	n/a	n/a	n/a	n/a	-0.0198330522	-0.0121871343	-0.035684016400000004	-0.0482650098	-0.0181861182	0.0035831935	-0.0360988925	0.008361361099999999	0.0204947431	-0.050882411399999994	0.006280340400000001	-0.0589804837	0.013481183	-0.1059729447	0.0376792121	-0.0348745598	0.0409795045	-0.0008524943	0.0891828216	-0.0672923143	0.013060406399999999	-0.0328305583	0.0493497735	-0.0263642719	0.08322772169999999	-0.043596728499999994	0.061641717	-0.0387149626	-0.033619788399999996	-0.0535653438	0.0017213141	-0.0129604573	0.07442886809999999	-0.0406302394	0.03070388	-0.08086934259999999	0.0579994759	-0.022084979900000003	-0.0251999289	0.0332777868	0.008443775300000001	0.0055954805000000005	0.042151454000000005	-0.0110550412	0.053821176500000005	-0.0382733116	-0.0451352185	0.0316722158	0.0184851726	-0.0278046506	0.0102622391	-0.0608409651	0.0023204964999999998	-0.008824080699999999	0.0974216654	-0.0404069767	0.0397905417	-0.0116759106	-0.0810308726	0.0364238421	-0.0709495656	0.056955140700000004	-0.043452532800000006	0.0223968847	-0.0835807124	0.0396113645	-0.09772979970000001	0.0404207281	-0.0018189073000000001	-0.0715817287	-0.0114849946	0.0184504871	-0.0027779732	0.031421222900000004	-0.0512642145	0.057850122699999985	-0.0544712089	0.0111617326	-0.058934114	0.011360781100000002	-0.034148044	0.04973524	-0.018509270300000002	-0.11603606849999999	0.0210853063	-0.027964103900000002	0.0758868432	-0.0083158815	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	0.0998889875	-0.0242837	n/a	0.0005896980856900001	n/a	0.0158526	n/a	0.0002513049267600001	n/a	0.0388567	n/a	n/a	0.0015098431348899994	-8.80097e-05	n/a	n/a	7.74570729409e-09	0.000385804	n/a	n/a	1.48844726416e-07	-0.00031785	n/a	n/a	1.010286225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.945826953	1.823915234	0.2976013992	-0.5319017747	-0.1790328452	-2.091558243	-0.03187942677	0.9130740495	0.094169925	-0.4163658619	0.4169533171	-0.6003947851	1.130885228	1.056809457	-0.1067680497	0.04094023311	0.6385475439
4652.7096370514755	-6.05935388796388	36.71576953958298	21647706.966711674	4389.927015810762	-6.915255320025607	19271459.204145186	47.820756141142475	4319.165392147082	-5.1449390001353095	26.47039731511332	18655189.684721053	0.976645	16.243198	0.03132145	0.0192088	-0.010306342	0.016541001399999998	0.031823374	0.0003247956	-0.0455867597	-0.038899584300000005	-0.00019399669999999999	0.0326714264	-0.0309118411	0.012935268500000001	-0.050844854	0.0011237257000000001	-0.023242271800000002	0.1693152429	0.07425503139999999	-0.11790611890000001	0.06116725150000001	-0.0332810323	0.11588001269999999	-0.0087679881	-0.0020303279	0.030250303	0.0472981526	-0.0146536942	0.0586043239	0.005833336	-0.0031706037	-0.0920261469	-0.022202680099999997	0.0262725963	-0.013057471200000002	-0.1174975437	0.0304887642	0.053672272199999996	-0.0114176781	0.06526842690000001	-0.0524935611	-0.0396285052	0.0005703939	0.015725211200000002	0.0169927369	-0.0362512824	0.031474	-0.0060371402	-0.0463308095	0.09885225800000001	0.0077432949	0.0309824089	0.0326482949	0.0811439504	0.011996806100000002	0.0301238119	-0.044170957999999996	0.0624964111	-0.0267280146	0.0434306532	-0.1247928798	0.128531688	-0.12020974710000001	0.0196004182	-0.030395131000000002	0.049234598600000005	0.04571216559999999	-0.0744256016	-0.0037185295	0.0896491256	-0.0892414918	0.0099040307	0.0305987563	-0.0013183042	-0.0728060485	0.10252217849999999	-0.035724186899999996	-0.0370499515	0.0350744548	-0.0395517771	0.023877656400000002	-0.047567200899999995	-0.044485928499999994	-0.0371261998	0.022402232200000004	0.0829648846	0.056713745999999995	0.043345937300000005	0.027161072	0.0001502967	-0.023957673199999998	0.0886430667	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	0.0990023658	-0.0242986	-1.4899999999998248e-05	0.0005904219619600001	2.220099999999478e-10	0.0105075	-0.005345100000000002	0.00011040755625	2.857009401000002e-05	0.0557482	0.016891500000000004	0.0002853227722500001	0.00310786180324	-7.55627e-05	1.2446999999999996e-05	1.5492780899999997e-10	5.70972163129e-09	0.000517263	0.000131459	1.7281468681000002e-08	2.67561011169e-07	-0.00035534300000000004	-3.749300000000004e-05	1.405725049000003e-09	1.2626864764900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6458101511	1.789680112	-0.6339254171	0.3681199465	-0.3263926536	-2.125799487	0.6128589313	0.4365266479	-0.4086705676	0.7889750316	0.006185581127	0.2666515432	0.1734562872	-2.097958459	-0.2632393877	0.130151488	-0.8243825946
4648.0900098001175	-4.619627251357997	21.340955941489447	21604740.739203654	4389.637439627346	-0.2895761834161021	19268916.85137812	0.08385436600183603	4332.4328360593	13.267443912218368	176.02506796386024	18769974.27896483	1.0855610000000002	18.054661	0.021719434999999995	0.0123233	-0.041848138	0.0155134648	0.0690074123	0.0410112549	0.023212269599999998	0.022967620600000002	0.04876825940000002	-0.0120653529	0.0328513241	0.0034542747999999996	0.1506215098	0.0121570332	0.097162625	-0.0200412667	0.0548801365	-0.089261756	0.12139138529999999	0.0368228163	0.020709377	-0.0948151042	0.0432035974	0.10548008060000001	0.0621278064	0.0895280099	-0.004393287	0.008783016	-0.0364488967	-0.0241353698	0.0038405107	0.109407504	0.0661166723	-0.04675683059999999	0.014647796000000001	0.0294669865	-0.0994450594	0.0907773076	0.018489571200000002	0.0276427504	0.0255550519	-0.010440126	0.0330764096	0.0614062856	-0.0545174596	-0.0099085265	-0.0028241584000000004	-0.1329420803	0.036750252000000004	-0.0469599016	-0.0344147708	-0.014140928899999999	-0.0212432298	-0.017440964	0.0418799904	0.13188374630000002	-0.058116966799999996	0.0040481659	0.0878082191	0.0004850078	-0.1455129264	0.1237015583	-0.0958292065	-0.0213892969	-0.0914303498	-0.0535017347	0.0794017783	-0.040686841099999996	-0.06370241360000001	-0.0047183451	-0.007381653399999999	0.0522085031	0.0374077248	0.0555302349	-0.0291631227	0.0006071908	0.0490719693	-0.0528679347	-0.005961118299999999	-0.1150107178	0.1281195429	0.058494717599999996	-0.019994382800000002	-0.1162357046	-0.036191159300000005	0.1271607143	0.1205617408	-0.0030898432	0.0460505511	0.06014458480000001	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	0.097236992	-0.0242954	3.1999999999983435e-06	0.0005902664611599999	1.0239999999989395e-11	0.0134567	0.002949200000000001	0.00018108277489	8.697780640000003e-06	0.0452315	-0.010516699999999995	0.00011060097888999992	0.00204588859225	0.0	7.55627e-05	5.70972163129e-09	0.0	0.000517518	2.5500000000000354e-07	6.502500000000177e-14	2.67824880324e-07	-0.000444532	-8.918899999999992e-05	7.954677720999989e-09	1.97608699024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3547731033	1.77037726	0.3566585527	-0.1087299867	-0.05690148556	-1.755519545	-0.1023541943	-0.6747121635	-0.3381121473	-0.3285783273	0.6979885255	-0.3523321411	-0.8665468039	1.031369459	-2.167725444	-0.7654998258	1.298170215
4651.145289273204	3.0552794730865567	9.33473265866407	21633152.50192832	4389.851160907114	0.213721279767924	19270793.214917533	0.04567678542563924	4335.292742363194	2.8599063038936947	8.179064067050895	18794763.16198698	1.10397	18.360832	0.058060738	0.0273992	-0.0356192463	-0.0254803017	-0.096549913	0.0129629472	0.0343278383	0.013384013200000001	-0.0412391798	0.0471343357	-0.0716548679	0.002688924	-0.015152170900000001	-0.0766614362	-0.011942793200000001	-0.0207315515	0.0042417895	-0.044611323200000004	0.18453553539999998	-0.0167662254	0.0996864107	-0.0730450964	0.0166237052	-0.0012807453	0.013016044899999999	0.037354234900000005	-0.014678538999999999	-0.0429992982	-0.0056803942	0.0813822387	-0.028128964399999998	0.0201135144	-0.0153895748	0.0494302514	-0.014265786599999997	0.013841026299999998	0.0376484518	-0.0807629629	-0.023895747000000002	-0.0765854534	-0.0431177024	-0.0405087316	-0.0161353895	0.021647002999999998	0.0096811377	-0.0495807021	0.0141228871	0.1098859041	0.0131162284	-0.0053678116	0.0171953649	-0.014688637	0.1024428797	0.020357138400000002	0.0316047831	0.024436690499999997	0.0414215574	-0.04679830150000002	-0.0069799277	0.0052831021	-0.1594159043	0.11304979220000001	-0.0208402807	0.07388975019999999	-0.0456050645	0.0398230807	0.0028868951	-0.054200075599999994	0.0353745848	0.0093600599	-0.0004112423	-0.0549750533	0.053755285599999994	-0.0249856313	0.045346710199999994	-0.0171163023	-0.0222682898	0.047823679	-0.0156436431	0.1481914543	-0.09316318970000001	0.0447467259	-0.0264443514	-0.06725702509999999	0.0041842796	-0.0056343309	0.0299474205	-0.012945171200000001	-0.1083249914	0.09878494380000001	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	0.0946085359	-0.0242975	-2.099999999997937e-06	0.00059036850625	4.409999999991335e-12	-3.7088e-05	-0.013493788	1.3755197439999999e-09	0.000182082314588944	0.0557294	0.0104979	0.00011020590440999995	0.00310576602436	-0.000413894	-0.000413894	1.71308243236e-07	1.71308243236e-07	0.000393987	-0.00012353100000000002	1.5259907961000005e-08	1.5522575616900002e-07	-0.000300618	0.00014391399999999998	2.0711239395999992e-08	9.0371181924e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.186262273	1.763031481	-0.02650286339	-0.8512603426	0.7367643603	-1.170427161	0.1220317596	-0.3007204918	0.6228716221	-0.2738075098	0.1307683282	0.1008263475	1.108146121	-0.5797232521	0.8991869889	-0.2631986636	-0.5307280843
4665.186647234703	14.04135796149876	197.15973340294465	21763966.45353697	4396.649563469625	6.798402562511001	19330527.383957647	46.218277401956136	4336.118175653917	0.8254332907235948	0.6813401174347826	18801920.83323625	0.967332	16.088312	0.07094395170000001	0.042935900000000006	-0.0070956082999999994	-0.034886827599999996	0.0963241711	-0.0317477886	-0.0606626316	-0.0195021302	0.0629383279	0.00035560370000000004	-0.033152316	-0.0013939637	0.0522247368	0.013543431399999998	0.0388474647	-0.006603255	0.0480600886	-0.097862752	0.0311485716	-0.062084684	0.0712439689	0.089345021	0.07821650179999999	-0.0654925657	0.11434293289999999	0.0199830507	0.09862858470000001	0.022965303599999997	0.0197060602	-0.05935286400000001	0.0571099813	0.1365969037	0.0199303462	-0.0454709289	-0.0836803679	-0.009794548299999999	-0.0495597805	-0.04735977809999999	-0.1052351018	-0.0751077728	0.021640598799999997	0.09098985529999999	0.0519506983	0.0412673367	-0.025676832599999998	-0.0691159107	-0.0064697832	-0.0868187641	-0.029386251699999998	0.019526986200000002	-0.009106656099999999	0.0751843645	-0.0136150793	0.030137322200000007	-0.0033526299	0.0541591996	0.0013302753	0.0078149262	0.0070356904	-0.0122936356	-0.1097479482	0.0165774321	0.0020128993	0.0713517394	0.0699586511	-0.005336566700000001	0.0975270969	0.10913226869999999	-0.09820433449999999	0.11122073240000001	0.0683652981	-0.054113626399999996	0.09696471720000001	0.1178196849	0.1173558727	0.0057057762	0.12397784449999999	-0.033856366	0.0225996617	0.0623159409	-0.0350713798	-0.0252102507	-0.0093748253	0.0205096677	-0.0060523178	-0.0561422018	0.0392259895	-0.1272161716	-0.09098326220000001	0.0476649879	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	0.0911403277	-0.0242805	1.6999999999999654e-05	0.00058954268025	2.8899999999998825e-10	1.6813699999999998e-05	5.39017e-05	2.8270050768999987e-10	2.90539326289e-09	0.037921300000000005	-0.01780809999999999	0.0003171284256099998	0.0014380249936900005	0.000288334	0.000702228	4.93124163984e-07	8.313649555599999e-08	0.000331922	-6.206500000000004e-05	3.8520642250000055e-09	1.1017221408399999e-07	-0.000597624	-0.00029700600000000005	8.821256403600003e-08	3.5715444537600007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.296005478	1.770801771	-0.7185834901	0.1222126921	0.9683917102	-1.412050391	1.014373499	0.4457185041	0.8856435261	0.9394947539	0.3897751721	-0.6524117197	-0.6698288808	0.2040908043	-2.190764013	-1.053892202	-0.5228618611
4653.521203974023	-11.665443260680151	136.08256646814792	21655259.59583584	4393.476436068264	-3.173127401360944	19302635.19428709	10.068737505267656	4334.338683707303	-1.7794919466141437	3.1665915880645943	18786491.82508156	0.893559	14.861348	0.07547699656999997	0.0334724	0.0109267871	-0.0174188087	-0.0527342996	-0.029297204700000006	-0.023262218900000003	-0.0097113411	-0.017062288000000002	-0.022341842	-0.0015945014	-0.0408928648	-0.0402083718	-0.0141539851	-0.010198548100000001	-0.0027205690000000004	-0.006898639399999999	-0.06248493860000001	0.124882917	-0.0103842238	-0.0017826682000000001	-0.035304030099999995	0.08664308849999999	0.0052642425	-0.0093074649	-0.0859308532	-0.0261093374	-0.130882314	0.0200013186	-0.051302609699999994	-0.0417939211	-0.0162550296	0.0477513738	-0.0616369777	0.0935761891	-0.0355460834	-0.0575496342	-0.1628877204	-0.0036315667	0.0021285702	-0.011310532	0.0205049541	-0.027934591499999998	-0.0131325534	0.023401120600000002	0.0082647963	0.0636586703	0.0478637899	-0.0251480531	0.027172781400000002	0.0130635757	-0.0102441067	-0.0184330979	0.0080920443	-0.0382441023	0.0024726354999999997	0.007887783399999999	-0.0032848767999999998	-0.021590138199999998	-0.0059694281	-0.12243494949999999	0.0744475843	0.043134725	0.0208535584	-0.0464452981	0.0733731923	-0.049493330499999995	0.0660349928	-0.011769626699999999	-0.006290684699999999	0.0073362409999999986	-0.05232204360000002	0.0029490290999999997	-0.0154700022	-0.08447537710000001	0.0652581141	0.0120274575	-0.047370448499999995	-0.09975079199999999	-0.024146636099999997	-0.0035383469	0.0239316473	0.0062391157	0.027404093900000003	-0.1624804168	-0.12464060960000001	-0.0209596815	-0.0331895167	0.0542314576	0.1275458528	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	0.0868631514	-0.0434632	-0.019182699999999997	0.0018890497542399995	0.00036797597928999977	-4.78287e-06	-2.159657e-05	2.2875845436900002e-11	4.664118357648999e-10	0.0257057	-0.012215600000000005	0.0001492208833600001	0.0006607830124900001	0.000100715	-0.000187619	3.5200889161000006e-08	1.0143511225e-08	0.0006940560000000001	0.0003621340000000001	1.311410339560001e-07	4.817137311360001e-07	-0.000929013	-0.000331389	1.0981866932099996e-07	8.630651541690003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.010941636	1.835897582	0.3770846351	-0.07802083408	0.26566097	-1.470666808	-0.276316453	0.3056519432	1.26795523	0.4228419439	0.5125989697	0.3681570078	1.269702391	0.1356526553	0.3185647977	1.286424529	0.5547688182
4649.490634392278	-4.030569581745112	16.24549115328897	21617763.159301504	4389.839411738603	-3.637024329660562	19270690.060853526	13.227945974542864	4322.202915890644	-12.1357678166587	147.27686049984902	18681438.04613359	0.897884	14.933283	0.05804033713	0.0341054	0.012430628899999999	-0.0048723244	0.0788585984	-0.001152042	-0.043903414	-0.010951374199999999	-0.0107693615	0.0143053428	0.0170171832	0.0013419638000000001	0.1247250498	0.0419582358	0.054962564000000005	0.0154301186	0.0548259385	-0.09930931429999999	0.0525126491	0.06436116	0.0491057483	-0.06192320320000001	0.0658103217	-0.0535119383	0.0187283049	0.10943494990000001	0.0513150979	-0.0110961106	-0.077829448	0.0097531635	0.1123292075	-0.0088043959	-0.022462399700000003	0.0530933695	0.0783341346	-0.0284309009	0.1677292814	-0.0657607509	0.0664025196	-0.0526524763	0.0039311929999999995	0.024364934700000004	0.027483314300000002	-0.0052049081	0.0257985833	-0.0200885578	-0.0106826012	-0.1350654228	0.0047852068	0.0364273308	0.014476941200000001	0.0156937866	-0.0132903868	-0.030768537400000007	0.0169858501	0.0939830816	-0.0768026176	0.0106921824	0.0052833103	0.0050952607	-0.09651029	0.1062858831	-0.1080885095	-0.012566003899999999	0.009688059399999999	0.06090363450000001	0.10545954689999999	-0.045504814000000005	-0.0259169746	-0.0627459273	-0.06365680900000001	0.0066480631000000005	0.0291468839	0.1233810018	0.0705462065	-0.0231200345	-0.1642823929	0.1571881332	-0.0059921947	0.035546999100000004	-0.0203728395	0.1024316257	-0.029308080099999998	0.1258592904	-0.0745493501	0.0659797148	-0.0831537897	0.0551803684	0.024188290499999997	-0.0818435919	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	0.0818149717	-0.0382615	0.00520169999999999	0.0014639423822500005	2.705768288999989e-05	-0.00352447	-0.00351968713	1.24218887809e-05	1.2388197493087634e-05	0.0559496	0.030243899999999994	0.0009146934872099996	0.0031303577401599995	-0.000185051	-0.00028576599999999996	8.1662206756e-08	3.4243872600999996e-08	0.000598321	-9.573500000000013e-05	9.16519022500002e-09	3.5798801904099995e-07	-0.000929013	0.0	0.0	8.630651541690003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8816735248	1.799559467	0.009440835084	-0.5153692791	-0.1155567154	-2.282231672	0.8178443075	0.2463087406	0.7392645377	-0.1525677144	0.3554278254	0.1594984835	-0.7464497138	0.5251816263	-1.69778358	0.124527231	-0.7840926757
4637.9536692776455	-11.53696511463204	133.1015640562367	21510614.238365974	4383.410770772397	-6.4286409662063315	19214289.98532346	41.327424672386265	4316.224047103968	-5.978868786676685	35.746871968296745	18629790.024798553	0.8586169999999999	14.280209	0.05020193999999999	0.025899	0.014811701799999999	0.0175071148	-0.0651360785	0.0576863039	-0.005794120600000001	-0.0405092419	-0.0036837332	0.0034497661	0.0098711005	0.027143168999999998	-0.0038962004	-0.09106819529999999	-0.0227472891	0.0199627879	-0.0326201717	-0.0744507475	0.1042618519	0.0216405794	0.0222717825	-0.0267976239	0.043770903300000004	0.0305474	0.10752335390000001	0.0396932277	-0.028652312000000006	0.0200684995	0.0040076789000000005	0.1087689965	0.0800495148	-0.1276495396	-0.029023967400000007	0.0718244551	-0.08434039369999999	0.08070398620000001	-0.0104833269	0.0728571538	0.0402916595	0.0509204825	0.0353641638	-0.0346767106	0.0010453391	-0.027569814100000003	0.0142202548	0.0359143921	-0.0019626213	0.0540977239	0.0570132793	-0.011503383300000001	0.0361290132	0.0330515255	-0.0057228674	0.018842475900000002	0.0327319377	0.051263440800000004	0.04761526519999999	-0.0375089723	-0.0550501346	-0.0136683259	-0.0829535267	0.0731656908	0.0171387631	-0.0028678421000000003	-0.10548356140000001	-0.0542702522	0.0661388508	-0.0660290056	0.0411464999	0.0618924832	-0.0812225649	0.0390121856	-0.1020458084	-0.0880634681	0.09254509640000001	-0.045129376799999996	-0.052246823399999996	-0.0193284372	0.0465840171	-0.0560528092	0.041805056800000004	-0.1442185091	0.0361690082	-0.09571257949999999	0.042395412599999995	-0.04752368269999999	-0.10642184560000001	-0.08879942630000001	0.10235573939999999	-0.1434855092	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	0.0760405966	-0.033380900000000005	0.004880599999999999	0.0011142844848100004	2.382025635999999e-05	-0.00564421	-0.00211974	3.18571065241e-05	4.493297667600002e-06	0.0690049	0.0130553	0.00017044085808999996	0.004761676224009999	-0.000486744	-0.000301693	9.1018666249e-08	2.3691972153600001e-07	0.0008830729999999998	0.0002847519999999999	8.108370150399993e-08	7.798179233289997e-07	-0.000912532	1.6481000000000048e-05	2.716233610000016e-10	8.327146510239999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3617802892	1.796264122	-0.939357189	0.1647190426	0.395172544	-1.938694268	0.2487429942	-0.3754546816	-0.1992226501	0.4973153685	0.890673953	-0.3642575459	-0.008060694362	0.4377405053	1.425514615	0.5212333346	0.1022737052
4633.528621247477	-4.4250480301689095	19.581050069301746	21469587.483919546	4382.977968320277	-0.432802452120086	19210495.87078094	0.1873179625611593	4309.772556007878	-6.45149109608974	41.62173736292519	18574139.48451868	0.8539069999999999	14.201866	0.08196228099999997	0.039506900000000005	0.0532979165	0.0336481738	0.0946991984	0.0671348674	0.0353552456	0.0019738093	-0.025674847400000003	0.0171790471	0.0511511387	0.0792475639	0.1277733154	0.0173977424	0.0836544674	0.0740496786	0.03144126	-0.0100944027	0.1106080416	0.0189135648	-0.0029871003999999996	-0.08873977300000001	0.1086500551	-0.013892884099999999	0.0015002	0.042977077300000006	-0.018167838000000002	0.1125525634	0.07886082629999999	-0.0536241663	0.0035877251	0.055908083899999995	-0.031339695699999996	0.11164847480000001	0.0127461765	0.0778286828	-0.0551397081	0.0216294602	0.0157754383	0.0597235107	0.0124877151	-0.0689045946	0.0036938068	-0.0047686671	0.0051713096	0.0295311737	-0.0502992158	-0.1297635673	0.0645019553	-0.0209417444	0.011357286000000001	-0.0091302357	-0.0047394031	-0.022409230800000002	0.1043531884	0.1165714265	-0.09546564140000001	0.0603778543	0.025926117400000004	0.0411947576	-0.0448831105	0.1149619299	0.052291472199999994	0.00711113	-0.0872211667	0.10827439970000001	0.0279383933	-0.0614449438	-0.0340706214	-0.023817828500000002	0.123237705	0.0630396154	0.0069735343000000005	-0.0650540451	0.0588530036	0.0217838333	0.0145588388	0.0776773488	0.0098300964	-0.16178603519999998	0.0366581562	-0.052742045599999995	-0.0918366834	-0.0628401955	0.036972022	-0.043396705	0.00034816480000000004	-0.018878904499999998	0.0461906281	0.0329825971	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	0.0695912797	-0.0375549	-0.004173999999999997	0.00141037051401	1.7422275999999975e-05	0.00846736	0.01411157	7.16961853696e-05	0.0001991364078649	0.0431564	-0.02584849999999999	0.0006681449522499994	0.0018624748609600004	3.26522e-06	0.00049000922	2.401090356850084e-07	1.0661661648399998e-11	0.000671225	-0.00021184799999999983	4.487957510399993e-08	4.50543000625e-07	-0.000857825	5.470699999999998e-05	2.992855848999997e-09	7.358637306249998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.234016334	1.807067745	-0.1712577494	0.02585437033	0.6802358227	-1.230046469	-0.2063543296	-0.4533994887	-1.082868575	0.07158320302	-0.3482044323	0.8189232432	-1.381077017	-0.1498365491	-0.433993584	-0.186245315	-0.6241290822
4641.257526033301	7.728904785823943	59.735969188332255	21541271.422960754	4389.063576161143	6.0856078408660315	19263879.07558444	37.03462279281013	4329.550589974241	19.778033966363186	391.17062757461576	18745008.3111463	0.929903	15.46581	0.06469705899999999	0.028103500000000003	0.012992621499999999	0.0465770102	-0.08827712210000001	0.0373591627	0.0613000354	0.029117814500000002	-0.0603506452	0.025410514	-0.0739283046	-0.0452053475	-0.0207735804	-0.0840953319	0.049557218099999994	-0.021673349900000003	0.0263974654	0.0337117102	0.0740512713	0.008308402	-0.035737841299999996	-0.015885925800000002	0.09204788480000001	0.0343589515	0.0047697736999999995	-0.0575444901	0.0848817216	-0.04262006	0.11524974589999999	0.0232748339	0.0961633325	0.0578274966	-0.08147947259999999	-0.0723094519	0.03500198	0.0616039249	0.0100448672	-0.0377155346	-0.009563767800000001	-0.05692367230000001	-0.011152455	-0.0928841648	-0.019076656299999998	0.052614803099999996	-0.021799782799999997	-0.067125052	0.1289655423	0.048509311900000004	0.030092112200000007	-0.013472336000000001	0.0092486728	-0.057804221600000004	0.1097772586	0.0177118661	-0.0037815348	0.0215713073	0.054896850700000006	0.0193867798	0.0469088534	0.0381547392	-0.0171015916	0.07013353259999999	0.0818285495	-0.0094573496	0.01464703	-0.0046395269	-0.0401128235	-0.0006837722999999999	0.0077087269	0.1057878981	0.0193506244	-0.08789870970000001	-0.0095914467	0.0976509997	0.0455796383	0.0366919875	0.021965934700000002	0.0026103556	0.0013109724	-0.057655625700000004	-0.0585500234	0.0524173728	-0.0393816001	-0.0330135531	0.0215696862	-0.0747038315	-0.0723508054	0.09005418039999999	-0.028997499700000002	-0.0832945471	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	0.06252426559999999	-0.0492909	-0.011735999999999995	0.00242959282281	0.00013773369599999992	-7.1038e-05	-0.008538398	5.046397444000001e-09	7.290424040640402e-05	0.0233086	-0.01984780000000001	0.00039393516484000025	0.0005432908339599999	-0.000101318	-0.00010458322	1.09376499055684e-08	1.0265337123999998e-08	0.000945908	0.0002746830000000001	7.545075048900003e-08	8.947419444640001e-07	-0.0007455939999999999	0.00011223100000000007	1.2595797361000016e-08	5.559104128359997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1210855684	1.811321098	0.2238269644	0.1395075063	1.297091093	-1.687074677	0.7329433783	-0.4494912272	-0.3714466965	-0.2536258146	-0.3248659317	-1.4205017	0.1466564344	-0.3505530214	0.110971059	-0.4113383383	-0.4173688139
